Row_Number,post_Description,TOXICITY,SEVERE_TOXICITY,INSULT,PROFANITY,THREAT,IDENTITY_ATTACK
10567,"Alors que le nombre de ses procédures a augmenté de 42 % par rapport à 2021, la deuxième juridiction de France redoute que la flambée de l'énergie précipite à terme des entreprises vers la faillite.",0.0034242517,0.00012457371,0.007645877,0.00812761,0.005199976,0.00020348822
10672,President Muhammadu Buhari arrived in Bauchi State amid heavy security presence on Tuesday to flag off oil exploration activities in the state. He was,0.024731753,0.0016117096,0.011236899,0.018119188,0.010084574,0.00984143
10722,"Un homme de 71 ans est décédé sur un brancard dans le couloir des urgences de Saint-Malo, dans la nuit du 17 au 18 novembre 2022.",1.4848569e-05,2.9802322e-07,0.004711398,0.0074673765,0.0051916824,3.6130718e-08
10762,Communiqué - Marine Le Pen - 22 novembre 2022,0.005748973,0.0004911423,0.008367881,0.009015751,0.0054775006,0.0006798356
10814,"Objectif du gouvernement, atteindre le plein-emploi d'ici à la fin du quinquennat",0.027088705,0.0008058548,0.02708937,0.008853494,0.005399826,0.0017573982
10881,"Congressman Matt Gaetz (FL-01) joined Greg Kelly Reports on Newsmax to discuss the best case against Kevin McCarthy for Speaker, who among Republicans can unite a majority, and his plans to investigat",0.012000589,0.0006389618,0.00810188,0.011099464,0.0071070488,0.0029043318
11164,House Freedom Caucus members are preparing to use their anticipated powers in the GOP conference to demand changes to congressional rules.,0.031449065,0.0008010864,0.016708933,0.011560614,0.006912862,0.0045692353
11165,"Questions au gouvernement, propositions de loi, actualité parlementaire : vos députés Rassemblement National étaient réunis ce matin autour de Marine Le Pen et Jordan Bardella pour préparer cette nouvelle semaine parlementaire.",0.010869644,0.00029802322,0.013364912,0.008328296,0.005267941,0.0004855969
11180,The Leadership Imperative,0.018095128,0.0012588501,0.009241886,0.015215653,0.00746953,0.0042917514
11194,BREAKING: Matt Gaetz announces he is not voting for Kevin McCarthy for Speaker,0.025203144,0.0012207031,0.0114269,0.014190876,0.008349842,0.0038477771
11267,"Matt Gaetz: ""Republican majorities in Congress must end the political witch hunts for a phantom extremism within our armed forces and veterans’ communities."" Only on American Greatness",0.1269396,0.0019264221,0.06634661,0.01627459,0.0077284453,0.018872296
11287,"Le gouvernement, qui a « fait le choix de la concertation », a la possibilite de rejeter cet amendement en utilisant l'article 49.3 de la Constitution",0.002041985,9.596348e-05,0.006030867,0.007956814,0.0052151466,0.00019539492
11304,"When I conjure a vision of extremism, I see Osama bin Laden. Democrats, on the other hand, see an American veteran. Recently Democrats on the House Veterans Affairs Committee released a report on…",0.11739369,0.0035858154,0.03070583,0.016035475,0.015947454,0.039714564
11408,"🔴 NON à l’entrée des bateaux d’ONG pro-migrants dans nos ports ! Un message clair de fermeté doit être envoyé !

Signez la pétition ⤵️￼",0.23667802,0.023076924,0.18852992,0.014259194,0.00866054,0.2127345
11453,Le lycée Bourdelle de Montauban fait face à des atteintes répétées à la laïcité. Une vidéo menaçant une enseignante a été diffusée sur Tiktok. Et un appel à se présenter dans l'établissement en « abayas ou robes longues » ce 9 novembre vient de nécessiter l’intervention des équ...,0.051810697,0.004272461,0.034011267,0.020578653,0.006530962,0.00932346
11483,"🔵⚪️🔴 C’est maintenant, et avec nous !

Rejoignez Marine Le Pen et Jordan Bardella pour bâtir l’alternance à Emmanuel Macron 👉🏻 https://www.adhesions-rn.fr",0.015833238,0.0010156631,0.015644927,0.010809111,0.005627995,0.0011839314
11526,"Le député socialiste Philippe Brun s'est rendu à deux reprises à Bercy en vue d'exercer un contrôle sur place des documents sur l’avenir d’EDF. Le rapport sur l’opération boursière de nationalisation pour 12,5 milliards de l'énergéticien, bientôt présenté au Palais Bourbon, révèl...",0.011623607,0.00027656555,0.014086916,0.008396614,0.0052493317,0.0004994711
11555,"Ce matin, Marine Le Pen réunissait les députés et les collaborateurs du groupe parlementaire RN afin de féliciter Jordan Bardella pour son élection et d'aborder les futures discussions à l'Assemblée nationale.",0.00078145193,1.2591481e-05,0.005370613,0.0076280315,0.0051936544,2.8037439e-05
11658,"🔴 C’EST MAINTENANT ET AVEC NOUS : suivez le discours de Jordan Bardella, nouveau Président du RN

Suivez en direct le 18ème Congrès du Rassemblement National à Paris.

Rejoignez l’alternance pour la France : https://adhesions-rn.fr/",0.0076338826,0.00046253204,0.010096892,0.008691238,0.0053512794,0.0010451894
11700,"Rep. Matt Gaetz (R-Fla.) is demanding accountability from the departments of State, Treasury and US AID for how the U.S. government spent $1.1 billion in tax dollars to help Taliban-controlled Afghanistant",0.0926474,0.0024032593,0.027841117,0.015454767,0.0084793,0.047190998
11714,"Communiqué n° 224
vendredi 4 novembre 2022
L’affaire Fournas

Un député du Rassemblement national, M. Grégoire de Fournas, souhaite qu’un navire chargé de remplaçants rentre en Afrique avec ses passagers. Comme, pour exprimer ce sentiment parfaitement légitime, il interrompt un de ces collègues qui parlait de cela et se trouve être noir, le Bloc Génocidaire unanime, trop heureux, saute sur l’occasion et accuse non seulement le député Fournas mais son parti d’être fidèles, malgré leurs tentatives de dédiabolisation, à leur fondamental racisme. L’exemple est peu convaincant, mais la charge est foudroyante. Aussitôt tout le monde s’indigne et s’aligne, ce qui au demeurant permet d‘établir une carte rigoureuse du Bloc Génocidaire. Ce mot de “racisme” fait toute sa puissance, par la peur qu’il exerce. Or ce n'est évidemment pas le racisme qui est génocidaire aujourd’hui, mais l’antiracisme. La terreur idéologique devrait changer de camp, et le racisme n’être plus, contre le génocide par substitution en cours, que l’amour des races et le désir de leur heureuse conservation à toutes.",0.147767,0.010757446,0.082866095,0.036651865,0.012337137,0.07921951
11718,"Afreximbank, Silverbird sign MoU to construct World Class Film, Studio complex in Nigeria",0.03828422,0.0029563904,0.013326911,0.025087673,0.0097738765,0.02138452
11778,"⚠️ A minuit, c’est fini : ce sont les dernières heures pour VOTER et choisir le nouveau président du Rassemblement National !

Chers adhérents du RN, rendez-vous vite sur 👉🏻 https://congres18.secure-vote.org",0.02249265,0.0010108948,0.019741343,0.009622077,0.0054208627,0.0032188136
11799,"‎Show The Driveway Liberty Podcast, Ep Congressman Matt Gaetz Comes to the Driveway for an In Depth and Real Conversation - Nov 3, 2022",0.025556687,0.0017929077,0.011198899,0.019348921,0.0101363575,0.00847251
11859,"Communiqué n° 223
mercredi 2 novembre 2022
Le génocide de confort

Le gouvernement expose les grands traits de sa centième loi sur “l’immigration ” (ce vieux mot du XXe siècle). Pour se montrer ferme il promet de faire mieux respecter les obligations de quitter le territoire, assurance mille fois prodiguée et jamais tenue ; et pour se montrer pratique, moderne et plein de bon sens, il annonce la création d’un visa spécial destiné à soulager la tension des “métiers sous tension” : c’est-à-dire l’établissement d’une nouvelle et formidable filière d’importation d'immigrés qui bien sûr, une fois dans la place, ne repartirons jamais. 

L’emploi est décidément au centre des deux catastrophes qui ravagent notre malheureux pays : la destruction des paysages et le génocide par substitution. Ce sont les nécessités de l’emploi qui sont le plus régulièrement évoquées pour écarter toute résistance à la dévastation de la Terre ; et c’est le besoin de pourvoir à l’emploi qui sert incessamment à changer de peuple. Les indigènes français sont victimes d‘un génocide de confort, en somme. Ils ne sauraient y échapper, non plus qu’à la destruction de l’espace sensible autour d’eux, qu’en sacrifiant un peu ou beaucoup de leur confort, justement, à la beauté, à la liberté, et à la survie de leur civilisation.",0.10522962,0.004558563,0.031697463,0.02119352,0.012854968,0.038683333
11928,Les ministres de l’intérieur et du travail dévoilent dans un entretien au « Monde » le contenu du texte qui doit être débattu début 2023.,0.00012124286,1.8626451e-07,0.0047798282,0.0074723805,0.0051914295,3.5408104e-06
11998,"Nets owner Joe Tsai got rich from business in Xinjiang, where the Chinese government commits genocide against Uyghurs. 

Yet he told Kyrie he won't put up with ""hate based on race, ethnicity, & religion.""

Rep. Matt Gaetz called him out. He didn't take it well:",0.19219314,0.005378723,0.056133457,0.013439372,0.036149003,0.12208464
12038,"Communiqué n°223
lundi 31 octobre 2022
Pays-Bas, Belgique et Mafia marocaine

En Belgique comme aux Pays-Bas la mafia marocaine règne en maître, et traite de puissance à puissance, et de territoire à territoire, avec ce qui reste des États et avec les gouvernements qui ont imposé le changement de peuple. Les importateurs de peuples et les importateurs de drogue s’affrontent. Bloc Génocidaire et consortium criminel de droit commun se disputent les profits du génocide par substitution. Le remplacisme global davocratique atteint à son essence pure : crime industriel, Bidon-Monde et guerre des gangs.",0.2359567,0.023076924,0.16846494,0.04366605,0.030623792,0.22631748
12205,"Communiqué n° 2072
jeudi 27 octobre 2022
Sur la mort de Pierre Soulages

Le parti de l’In-nocence salue avec respect au moment de sa mort, à cent deux ans, l’art et la figure de Pierre Soulages, qui fut un des rares artistes français de sa génération à imposer dans le monde, aussi bien qu’en la plus profonde France, son nom et sa manière. Confronté à l’exigence de silence et de retrait imposée par les camps de la mort, il est un de ceux qui en auront donné l’expression la plus haute, la plus grave et, ce nonobstant, la plus amie de la lumière, sensuelle et moirée.",0.035691574,0.0026130676,0.020772645,0.018734055,0.009204263,0.0091384705
12210,"Communiqué n° 222
jeudi 27 octobre 2022
Lola, “The Times“ et les néo-nazis

Le Times, de Londres, qui fut longtemps, bien plus que Le Monde, un journal prestigieux, de haute qualité et du plus grand sérieux, et qui, comme Le Monde, a dégénéré, sous l'effet de la grande déculturation et du mcwokisme généralisé, en bulletin de propagande du remplacisme global davocratique et du Bloc Génocidaire, informe ses lecteurs qu’en France les néo-nazis, sic, exploitent ignominieusement la mort atroce de la petite fille Lola, et qu’ils essaient d’en faire une affaire d’État, afin de remettre en cause l’immigration. 
Rien n‘est plus significatif du faussel, ce réel à l’envers que tisse jour après jour le négationnisme global, celui qui nie la réalité du génocide par substitution. Héritiers naturels du nazisme, de son Ost-Plan et de son Umvolkung, les champions du Grand Remplacement traitent de néo-nazis ceux qui s’opposent à leurs desseins criminels et qui se permettent d'en relever les abominables effets. Il n‘y a aucune espèce de limite à l’énormité de leurs mensonges et diffamations, et l’on ne sera jamais trop abrupt pour dénoncer leur brutalité envers la vérité comme envers les peuples et les individus. La gestion du Bidon-Monde par Davos et les industries de l’homme est d‘ailleurs particulièrement en évidence à Londres, où siège le Times, dans la capitale à maire musulman d’une Grande-Bretagne à Premier ministre hindou. Ce dernier est le produit direct, plus direct encore que notre Emmanuel Macron, via Goldmann-Sachs et les hedge-funds, de la davocratie, qui raccourcit encore ses circuits et poursuit son éradication des strates intermédiaires, puisque cette fois elle place un remplaçant de chez elle à la tête d’une des plus grandes puissances occidentales.",0.2820025,0.023076924,0.25205973,0.15459715,0.02440793,0.23163283
